   0.01851   0.03673   6.08882   0.55948   0.17599   0.00000   0.38315   0.55889   0.02441
   0.01916   0.03763   7.17670   0.59482   0.21356   0.00000   0.41962   0.59420   0.02589
   0.01979   0.03850   8.25780   0.63026   0.25111   0.00000   0.45612   0.62961   0.02739
   0.02029   0.03919   9.16432   0.66041   0.28290   0.00000   0.48709   0.65974   0.02871
   0.02134   0.04066  11.12335   0.72790   0.35377   0.02140   0.55629   0.72718   0.03174
   0.02224   0.04192  12.81973   0.79005   0.41873   0.08136   0.61985   0.78930   0.03469
   0.02325   0.04333  14.77050   0.86358   0.49530   0.16472   0.69491   0.86281   0.03837
   0.02430   0.04481  16.88544   0.94430   0.57910   0.25200   0.77719   0.94352   0.04265
   0.02525   0.04615  18.86081   1.02088   0.65840   0.33496   0.85514   1.02010   0.04697
   0.02620   0.04750  20.90070   1.10121   0.74140   0.42143   0.93683   1.10043   0.05175
   0.02699   0.04862  22.62637   1.17018   0.81255   0.49541   1.00691   1.16943   0.05608
   0.02795   0.04999  24.76127   1.25710   0.90207   0.58827   1.09516   1.25639   0.06188
   0.02880   0.05121  26.66919   1.33605   0.98326   0.67236   1.17527   1.33539   0.06743
   0.02957   0.05232  28.42180   1.40935   1.05860   0.75029   1.24963   1.40875   0.07277
   0.03056   0.05374  30.68233   1.50612   1.15791   0.85283   1.34773   1.50562   0.08034
   0.03148   0.05507  32.81581   1.59923   1.25337   0.95126   1.44209   1.59884   0.08807
   0.03235   0.05632  34.81129   1.68763   1.34394   1.04455   1.53165   1.68736   0.09575
   0.03321   0.05758  36.80901   1.77777   1.43623   1.13952   1.62296   1.77765   0.10401
   0.03406   0.05881  38.76561   1.86804   1.52860   1.23445   1.71439   1.86810   0.11284
   0.03485   0.05997  40.60262   1.95367   1.61618   1.32442   1.80111   1.95391   0.12145
   0.03561   0.06108  42.33484   2.03649   1.70084   1.41129   1.88497   2.03693   0.13040
   0.03636   0.06219  44.05942   2.11976   1.78595   1.49859   1.96930   2.12043   0.13966
   0.03711   0.06328  45.74804   2.20303   1.87102   1.58578   2.05362   2.20394   0.14946
   0.03782   0.06432  47.33896   2.28248   1.95218   1.66893   2.13408   2.28364   0.15915
   0.03849   0.06531  48.83435   2.35863   2.02994   1.74855   2.21120   2.36005   0.16892
   0.03916   0.06631  50.32811   2.43535   2.10829   1.82875   2.28891   2.43706   0.17901
   0.03983   0.06730  51.79006   2.51233   2.18688   1.90914   2.36688   2.51435   0.18980
   0.04046   0.06824  53.17165   2.58507   2.26115   1.98511   2.44057   2.58739   0.20000
   0.04107   0.06914  54.46774   2.65570   2.33325   2.05881   2.51216   2.65837   0.21084
   0.04168   0.07005  55.76803   2.72658   2.40561   2.13277   2.58398   2.72959   0.22171
   0.01508   0.03188  -0.67888   0.33309   0.00000   0.00000   0.15690   0.33280   0.01551
   0.01601   0.03313  -0.04747   0.34845   0.00000   0.00000   0.17388   0.34810   0.01628
   0.01737   0.03496   1.05190   0.37785   0.00624   0.00000   0.20553   0.37740   0.01756
   0.01835   0.03628   1.92431   0.40338   0.02849   0.00000   0.23260   0.40288   0.01860
   0.01936   0.03766   2.91519   0.43385   0.06352   0.00000   0.26461   0.43328   0.01981
   0.02023   0.03885   3.84298   0.46290   0.09487   0.00000   0.29494   0.46228   0.02096
   0.02106   0.03999   4.78254   0.49276   0.12722   0.00000   0.32598   0.49208   0.02217
   0.02194   0.04120   5.86100   0.52774   0.16467   0.00000   0.36219   0.52701   0.02360
   0.02270   0.04225   6.84295   0.56007   0.19909   0.00000   0.39554   0.55929   0.02496
   0.02343   0.04326   7.81451   0.59236   0.23337   0.00000   0.42880   0.59154   0.02634
   0.02401   0.04406   8.62357   0.61967   0.26221   0.00000   0.45685   0.61882   0.02754
   0.02523   0.04577  10.36132   0.68051   0.32623   0.01930   0.51924   0.67960   0.03030
   0.02627   0.04723  11.85208   0.73615   0.38451   0.07325   0.57617   0.73520   0.03298
   0.02743   0.04887  13.55293   0.80160   0.45282   0.14793   0.64301   0.80060   0.03631
   0.02863   0.05057  15.38298   0.87301   0.52712   0.22560   0.71583   0.87197   0.04016
   0.02972   0.05212  17.08007   0.94037   0.59704   0.29902   0.78445   0.93931   0.04402
   0.03081   0.05368  18.82133   1.01067   0.66986   0.37517   0.85599   1.00960   0.04829
   0.03171   0.05498  20.28563   1.07076   0.73200   0.44002   0.91709   1.06969   0.05213
   0.03281   0.05655  22.08501   1.14609   0.80977   0.52100   0.99363   1.14504   0.05726
   0.03377   0.05795  23.68410   1.21422   0.88002   0.59402   1.06282   1.21319   0.06216
   0.03465   0.05922  25.14760   1.27730   0.94501   0.66151   1.12687   1.27631   0.06685
   0.03577   0.06085  27.02104   1.36011   1.03021   0.74980   1.21089   1.35919   0.07349
   0.03681   0.06238  28.77875   1.43943   1.11175   0.83418   1.29135   1.43859   0.08024
   0.03779   0.06381  30.41538   1.51449   1.18886   0.91389   1.36747   1.51374   0.08693
   0.03876   0.06524  32.04487   1.59072   1.26712   0.99471   1.44477   1.59009   0.09410
   0.03972   0.06665  33.63076   1.66671   1.34508   1.07512   1.52181   1.66622   0.10174
   0.04061   0.06798  35.11542   1.73864   1.41885   1.15118   1.59473   1.73829   0.10918
   0.04146   0.06924  36.50551   1.80787   1.48981   1.22425   1.66490   1.80768   0.11689
   0.04231   0.07050  37.88585   1.87734   1.56100   1.29754   1.73533   1.87733   0.12485
   0.04314   0.07174  39.22966   1.94652   1.63189   1.37045   1.80547   1.94672   0.13324
   0.04393   0.07292  40.49155   2.01239   1.69935   1.43982   1.87225   2.01278   0.14153
   0.04468   0.07404  41.67149   2.07528   1.76377   1.50601   1.93603   2.07590   0.14987
   0.04543   0.07517  42.84751   2.13856   1.82858   1.57259   2.00020   2.13941   0.15847
   0.04618   0.07629  43.99100   2.20177   1.89329   1.63903   2.06431   2.20288   0.16765
   0.04688   0.07735  45.07163   2.26149   1.95445   1.70182   2.12490   2.26286   0.17632
   0.04756   0.07837  46.07636   2.31915   2.01349   1.76237   2.18341   2.32080   0.18549
   0.04823   0.07940  47.08429   2.37700   2.07272   1.82314   2.24212   2.37894   0.19469
   0.01725   0.03458  -0.51408   0.31823   0.00000   0.00000   0.15043   0.31791   0.01533
   0.01831   0.03598   0.10374   0.33355   0.00000   0.00000   0.16726   0.33316   0.01607
   0.01985   0.03805   1.16385   0.36223   0.00599   0.00000   0.19803   0.36173   0.01728
   0.02095   0.03954   1.99537   0.38681   0.02733   0.00000   0.22403   0.38623   0.01827
   0.02209   0.04110   2.93122   0.41585   0.06074   0.00000   0.25450   0.41519   0.01942
   0.02307   0.04244   3.80125   0.44334   0.09041   0.00000   0.28318   0.44262   0.02051
   0.02400   0.04372   4.67737   0.47144   0.12089   0.00000   0.31238   0.47065   0.02164
   0.02499   0.04508   5.67546   0.50415   0.15594   0.00000   0.34621   0.50329   0.02299
   0.02584   0.04627   6.57935   0.53422   0.18801   0.00000   0.37723   0.53331   0.02426
   0.02665   0.04740   7.47059   0.56417   0.21985   0.00000   0.40808   0.56321   0.02555
   0.02730   0.04830   8.20872   0.58939   0.24653   0.00000   0.43400   0.58839   0.02667
   0.02866   0.05021   9.78650   0.64536   0.30553   0.01777   0.49140   0.64427   0.02923
   0.02982   0.05185  11.12998   0.69628   0.35897   0.06735   0.54352   0.69514   0.03171
   0.03111   0.05369  12.65326   0.75590   0.42132   0.13575   0.60443   0.75469   0.03478
   0.03244   0.05559  14.28245   0.82064   0.48881   0.20653   0.67048   0.81937   0.03832
   0.03365   0.05732  15.78478   0.88143   0.55205   0.27315   0.73245   0.88013   0.04186
   0.03486   0.05906  17.31839   0.94464   0.61767   0.34198   0.79680   0.94331   0.04575
   0.03585   0.06050  18.60201   0.99847   0.67345   0.40039   0.85157   0.99712   0.04925
   0.03706   0.06226  20.17101   1.06568   0.74300   0.47303   0.91991   1.06433   0.05391
   0.03813   0.06381  21.55923   1.12626   0.80560   0.53831   0.98148   1.12491   0.05835
   0.03909   0.06523  22.82601   1.18223   0.86340   0.59852   1.03834   1.18090   0.06259
   0.04032   0.06703  24.43801   1.25538   0.93884   0.67694   1.11263   1.25409   0.06857
   0.04147   0.06873  25.94339   1.32521   1.01079   0.75162   1.18351   1.32398   0.07464
   0.04254   0.07032  27.34010   1.39111   1.07865   0.82200   1.25040   1.38994   0.08064
   0.04361   0.07190  28.72468   1.45783   1.14731   0.89313   1.31812   1.45676   0.08706
   0.04465   0.07346  30.06549   1.52410   1.21547   0.96365   1.38537   1.52314   0.09388
   0.04563   0.07492  31.31783   1.58673   1.27986   1.03024   1.44892   1.58588   0.10052
   0.04655   0.07631  32.48385   1.64677   1.34155   1.09398   1.50984   1.64606   0.10737
   0.04748   0.07770  33.63928   1.70693   1.40337   1.15781   1.57089   1.70636   0.11443
   0.04839   0.07908  34.75903   1.76666   1.46472   1.22111   1.63151   1.76626   0.12188
   0.04924   0.08038  35.80775   1.82342   1.52301   1.28123   1.68912   1.82319   0.12921
   0.05006   0.08161  36.78428   1.87747   1.57851   1.33845   1.74399   1.87743   0.13658
   0.05087   0.08285  37.75584   1.93178   1.63428   1.39592   1.79913   1.93194   0.14417
   0.05168   0.08408  38.69562   1.98584   1.68978   1.45309   1.85403   1.98622   0.15225
   0.05244   0.08525  39.58374   2.03693   1.74224   1.50711   1.90592   2.03753   0.15988
   0.05317   0.08636  40.40356   2.08602   1.79264   1.55898   1.95579   2.08686   0.16793
   0.05390   0.08749  41.22596   2.13527   1.84322   1.61102   2.00584   2.13636   0.17601
   0.02678   0.04574  -0.05591   0.27810   0.00000   0.00000   0.13259   0.27758   0.01467
   0.02832   0.04784   0.51131   0.29280   0.00000   0.00000   0.14847   0.29214   0.01531
   0.03055   0.05090   1.44180   0.31873   0.00521   0.00000   0.17604   0.31788   0.01634
   0.03213   0.05309   2.14540   0.34009   0.02359   0.00000   0.19852   0.33910   0.01717
   0.03376   0.05538   2.91454   0.36464   0.05194   0.00000   0.22419   0.36351   0.01813
   0.03515   0.05733   3.61327   0.38736   0.07655   0.00000   0.24785   0.38611   0.01903
   0.03646   0.05920   4.30414   0.41021   0.10145   0.00000   0.27156   0.40884   0.01996
   0.03784   0.06117   5.07205   0.43624   0.12952   0.00000   0.29849   0.43475   0.02106
   0.03903   0.06288   5.75535   0.45982   0.15483   0.00000   0.32282   0.45823   0.02208
   0.04016   0.06451   6.42142   0.48309   0.17974   0.00000   0.34680   0.48140   0.02311
   0.04106   0.06581   6.96316   0.50239   0.20032   0.00000   0.36666   0.50063   0.02400
   0.04294   0.06854   8.10255   0.54472   0.24529   0.01352   0.41013   0.54281   0.02602
   0.04453   0.07088   9.04839   0.58260   0.28536   0.05102   0.44896   0.58056   0.02795
   0.04628   0.07347  10.09822   0.62627   0.33142   0.10219   0.49367   0.62410   0.03031
   0.04809   0.07616  11.19843   0.67295   0.38052   0.15427   0.54139   0.67064   0.03300
   0.04971   0.07858  12.19348   0.71614   0.42586   0.20261   0.58553   0.71373   0.03567
   0.05133   0.08102  13.19155   0.76047   0.47231   0.25191   0.63078   0.75795   0.03857
   0.05265   0.08303  14.01335   0.79777   0.51133   0.29327   0.66884   0.79517   0.04115
   0.05425   0.08546  14.99939   0.84371   0.55932   0.34401   0.71569   0.84103   0.04456
   0.05565   0.08761  15.85839   0.88465   0.60206   0.38912   0.75743   0.88191   0.04778
   0.05692   0.08956  16.63411   0.92220   0.64122   0.43042   0.79570   0.91941   0.05084
   0.05852   0.09203  17.60047   0.97054   0.69159   0.48343   0.84496   0.96770   0.05510
   0.06001   0.09435  18.48790   1.01614   0.73907   0.53333   0.89142   1.01327   0.05939
   0.06139   0.09650  19.30074   1.05880   0.78346   0.57995   0.93488   1.05591   0.06361
   0.06276   0.09865  20.09377   1.10152   0.82791   0.62658   0.97841   1.09864   0.06809
   0.06409   0.10075  20.84773   1.14344   0.87149   0.67225   1.02111   1.14057   0.07280
   0.06534   0.10272  21.54596   1.18282   0.91244   0.71514   1.06124   1.17998   0.07737
   0.06651   0.10458  22.18252   1.22006   0.95115   0.75565   1.09920   1.21726   0.08205
   0.06767   0.10643  22.80838   1.25719   0.98975   0.79602   1.13705   1.25444   0.08686
   0.06881   0.10826  23.40444   1.29365   1.02764   0.83564   1.17423   1.29096   0.09188
   0.06989   0.10998  23.95711   1.32807   1.06343   0.87304   1.20934   1.32546   0.09682
   0.07090   0.11161  24.46345   1.36054   1.09718   0.90829   1.24246   1.35801   0.10174
   0.07191   0.11325  24.96376   1.39302   1.13095   0.94356   1.27560   1.39058   0.10680
   0.07290   0.11486  25.43780   1.42495   1.16416   0.97824   1.30822   1.42263   0.11214
   0.07385   0.11639  25.88578   1.45514   1.19556   1.01100   1.33904   1.45292   0.11719
   0.07474   0.11785  26.28753   1.48366   1.22524   1.04197   1.36819   1.48158   0.12246
   0.07563   0.11931  26.69047   1.51228   1.25502   1.07304   1.39744   1.51033   0.12775
   0.04215   0.06317   0.33421   0.24619   0.00000   0.00000   0.11778   0.24512   0.01382
   0.04434   0.06631   0.83832   0.25960   0.00000   0.00000   0.13212   0.25830   0.01436
   0.04747   0.07086   1.62856   0.28212   0.00439   0.00000   0.15593   0.28048   0.01522
   0.04967   0.07409   2.20376   0.30001   0.01976   0.00000   0.17471   0.29814   0.01591
   0.05192   0.07743   2.81338   0.32003   0.04311   0.00000   0.19562   0.31792   0.01670
   0.05382   0.08027   3.35365   0.33817   0.06293   0.00000   0.21451   0.33585   0.01744
   0.05561   0.08297   3.87731   0.35611   0.08269   0.00000   0.23313   0.35359   0.01819
   0.05748   0.08581   4.44391   0.37610   0.10450   0.00000   0.25384   0.37338   0.01906
   0.05908   0.08826   4.93845   0.39394   0.12388   0.00000   0.27229   0.39105   0.01987
   0.06060   0.09059   5.41446   0.41136   0.14278   0.00000   0.29029   0.40831   0.02068
   0.06179   0.09243   5.79384   0.42559   0.15815   0.00000   0.30497   0.42241   0.02137
   0.06427   0.09630   6.57715   0.45641   0.19134   0.00998   0.33671   0.45296   0.02293
   0.06636   0.09958   7.20819   0.48349   0.22040   0.03750   0.36457   0.47982   0.02440
   0.06865   0.10320   7.89136   0.51419   0.25326   0.07462   0.39612   0.51028   0.02618
   0.07098   0.10693   8.59061   0.54644   0.28771   0.11172   0.42923   0.54229   0.02818
   0.07306   0.11027   9.20876   0.57580   0.31902   0.14565   0.45937   0.57145   0.03014
   0.07512   0.11361   9.81593   0.60549   0.35065   0.17978   0.48983   0.60094   0.03225
   0.07680   0.11635  10.30606   0.63013   0.37687   0.20803   0.51511   0.62543   0.03412
   0.07880   0.11964  10.88103   0.66002   0.40865   0.24221   0.54577   0.65514   0.03655
   0.08055   0.12253  11.37247   0.68632   0.43659   0.27223   0.57274   0.68129   0.03883
   0.08213   0.12515  11.81047   0.71024   0.46200   0.29949   0.59726   0.70507   0.04099
   0.08410   0.12844  12.34168   0.74049   0.49412   0.33391   0.62829   0.73518   0.04396
   0.08592   0.13151  12.81915   0.76865   0.52402   0.36591   0.65718   0.76320   0.04692
   0.08760   0.13436  13.24920   0.79471   0.55169   0.39552   0.68392   0.78916   0.04981
   0.08925   0.13717  13.65997   0.82049   0.57906   0.42478   0.71038   0.81484   0.05286
   0.09085   0.13991  14.04096   0.84541   0.60553   0.45305   0.73597   0.83967   0.05604
   0.09233   0.14247  14.38968   0.86867   0.63024   0.47945   0.75987   0.86286   0.05911
   0.09372   0.14487  14.69837   0.89030   0.65324   0.50400   0.78211   0.88445   0.06222
   0.09509   0.14725  14.99854   0.91174   0.67604   0.52834   0.80416   0.90584   0.06541
   0.09642   0.14959  15.27726   0.93251   0.69815   0.55193   0.82554   0.92659   0.06872
   0.09768   0.15178  15.53190   0.95197   0.71888   0.57405   0.84558   0.94603   0.07195
   0.09885   0.15385  15.75951   0.97011   0.73820   0.59467   0.86427   0.96415   0.07515
   0.10002   0.15592  15.98206   0.98815   0.75745   0.61521   0.88288   0.98220   0.07844
   0.10116   0.15795  16.18615   1.00563   0.77612   0.63513   0.90093   0.99969   0.08188
   0.10223   0.15987  16.37901   1.02215   0.79376   0.65395   0.91799   1.01623   0.08513
   0.10325   0.16169  16.54392   1.03744   0.81012   0.67142   0.93380   1.03155   0.08849
   0.10426   0.16351  16.70927   1.05277   0.82653   0.68894   0.94967   1.04692   0.09186
   0.05523   0.07822   0.53773   0.23077   0.00000   0.00000   0.11028   0.22903   0.01321
   0.05787   0.08219   0.99896   0.24318   0.00000   0.00000   0.12350   0.24112   0.01369
   0.06161   0.08790   1.70252   0.26345   0.00390   0.00000   0.14491   0.26094   0.01446
   0.06421   0.09193   2.20274   0.27924   0.01753   0.00000   0.16149   0.27641   0.01507
   0.06686   0.09607   2.72269   0.29664   0.03804   0.00000   0.17968   0.29348   0.01577
   0.06909   0.09959   3.17637   0.31220   0.05521   0.00000   0.19591   0.30877   0.01641
   0.07119   0.10291   3.61054   0.32743   0.07217   0.00000   0.21176   0.32373   0.01706
   0.07336   0.10640   4.07228   0.34418   0.09066   0.00000   0.22915   0.34021   0.01782
   0.07521   0.10938   4.47032   0.35898   0.10695   0.00000   0.24450   0.35479   0.01851
   0.07697   0.11223   4.85029   0.37335   0.12273   0.00000   0.25939   0.36894   0.01921
   0.07833   0.11446   5.14911   0.38497   0.13545   0.00000   0.27142   0.38039   0.01980
   0.08118   0.11915   5.75843   0.40994   0.16271   0.00821   0.29723   0.40500   0.02112
   0.08355   0.12309   6.23913   0.43161   0.18630   0.03076   0.31962   0.42639   0.02236
   0.08614   0.12743   6.75059   0.45593   0.21272   0.06096   0.34473   0.45040   0.02385
   0.08877   0.13187   7.26565   0.48118   0.24010   0.09082   0.37078   0.47533   0.02551
   0.09109   0.13584   7.71374   0.50393   0.26475   0.11785   0.39425   0.49780   0.02713
   0.09338   0.13978   8.14734   0.52671   0.28942   0.14481   0.41774   0.52031   0.02886
   0.09524   0.14300   8.49238   0.54544   0.30970   0.16695   0.43707   0.53884   0.03038
   0.09745   0.14686   8.89052   0.56793   0.33403   0.19348   0.46027   0.56108   0.03235
   0.09936   0.15023   9.22602   0.58754   0.35526   0.21660   0.48052   0.58049   0.03419
   0.10108   0.15327   9.52207   0.60527   0.37445   0.23749   0.49882   0.59804   0.03592
   0.10322   0.15709   9.87377   0.62744   0.39846   0.26359   0.52172   0.61999   0.03829
   0.10519   0.16062  10.18459   0.64787   0.42060   0.28765   0.54285   0.64023   0.04064
   0.10699   0.16388  10.46079   0.66665   0.44096   0.30977   0.56227   0.65885   0.04293
   0.10876   0.16710  10.72003   0.68506   0.46094   0.33147   0.58132   0.67710   0.04532
   0.11045   0.17021  10.95550   0.70267   0.48008   0.35225   0.59957   0.69457   0.04781
   0.11202   0.17312  11.16885   0.71902   0.49787   0.37157   0.61653   0.71081   0.05021
   0.11348   0.17583  11.35280   0.73406   0.51426   0.38937   0.63214   0.72574   0.05263
   0.11492   0.17852  11.52990   0.74889   0.53043   0.40694   0.64755   0.74048   0.05509
   0.11631   0.18113  11.69045   0.76313   0.54599   0.42384   0.66236   0.75463   0.05765
   0.11761   0.18359  11.83505   0.77638   0.56049   0.43960   0.67617   0.76782   0.06013
   0.11882   0.18590  11.96115   0.78862   0.57391   0.45420   0.68894   0.78001   0.06259
   0.12003   0.18819  12.08312   0.80076   0.58723   0.46868   0.70161   0.79210   0.06510
   0.12120   0.19044  12.19111   0.81238   0.60002   0.48261   0.71376   0.80368   0.06772
   0.12230   0.19256  12.29317   0.82336   0.61211   0.49576   0.72525   0.81463   0.07019
   0.12333   0.19456  12.37576   0.83336   0.62317   0.50782   0.73574   0.82462   0.07273
   0.12435   0.19656  12.45853   0.84339   0.63426   0.51991   0.74627   0.83463   0.07528
   0.06701   0.09221   0.67240   0.22108   0.00000   0.00000   0.10537   0.21856   0.01271
   0.06997   0.09687   1.10035   0.23267   0.00000   0.00000   0.11771   0.22976   0.01315
   0.07416   0.10355   1.74035   0.25126   0.00356   0.00000   0.13735   0.24779   0.01386
   0.07705   0.10823   2.18749   0.26553   0.01596   0.00000   0.15236   0.26167   0.01442
   0.07999   0.11303   2.64554   0.28108   0.03450   0.00000   0.16865   0.27682   0.01505
   0.08245   0.11709   3.04053   0.29485   0.04987   0.00000   0.18305   0.29025   0.01563
   0.08475   0.12092   3.41491   0.30823   0.06495   0.00000   0.19702   0.30332   0.01621
   0.08712   0.12491   3.80783   0.32280   0.08124   0.00000   0.21220   0.31756   0.01689
   0.08914   0.12832   4.14334   0.33559   0.09549   0.00000   0.22551   0.33007   0.01751
   0.09105   0.13157   4.46157   0.34794   0.10924   0.00000   0.23836   0.34216   0.01813
   0.09253   0.13411   4.70925   0.35786   0.12024   0.00000   0.24866   0.35187   0.01865
   0.09560   0.13942   5.20924   0.37902   0.14368   0.00708   0.27064   0.37262   0.01982
   0.09815   0.14387   5.59693   0.39724   0.16380   0.02646   0.28955   0.39049   0.02091
   0.10092   0.14875   6.00358   0.41751   0.18615   0.05229   0.31057   0.41039   0.02221
   0.10371   0.15372   6.40769   0.43836   0.20914   0.07760   0.33221   0.43087   0.02366
   0.10617   0.15815   6.75461   0.45699   0.22967   0.10035   0.35154   0.44917   0.02506
   0.10858   0.16252   7.08609   0.47550   0.25006   0.12289   0.37075   0.46737   0.02655
   0.11054   0.16610   7.34665   0.49062   0.26672   0.14129   0.38645   0.48223   0.02786
   0.11284   0.17035   7.64302   0.50861   0.28657   0.16318   0.40514   0.49993   0.02954
   0.11483   0.17405   7.88964   0.52419   0.30377   0.18214   0.42135   0.51527   0.03110
   0.11662   0.17739   8.10532   0.53821   0.31925   0.19921   0.43593   0.52907   0.03257
   0.11882   0.18156   8.35672   0.55556   0.33845   0.22036   0.45401   0.54617   0.03458
   0.12083   0.18540   8.57539   0.57144   0.35605   0.23974   0.47056   0.56181   0.03656
   0.12268   0.18894   8.76720   0.58594   0.37214   0.25747   0.48570   0.57611   0.03848
   0.12447   0.19242   8.94415   0.60004   0.38783   0.27475   0.50044   0.59002   0.04048
   0.12619   0.19577   9.10150   0.61342   0.40274   0.29120   0.51445   0.60323   0.04256
   0.12777   0.19889   9.24257   0.62579   0.41656   0.30643   0.52742   0.61545   0.04455
   0.12923   0.20178   9.36081   0.63705   0.42918   0.32035   0.53925   0.62658   0.04655
   0.13067   0.20465   9.47337   0.64812   0.44160   0.33406   0.55089   0.63752   0.04859
   0.13206   0.20743   9.57265   0.65864   0.45345   0.34716   0.56198   0.64793   0.05070
   0.13335   0.21004   9.66057   0.66840   0.46446   0.35934   0.57228   0.65759   0.05274
   0.13454   0.21247   9.73490   0.67733   0.47459   0.37055   0.58174   0.66644   0.05476
   0.13573   0.21489   9.80581   0.68616   0.48460   0.38165   0.59109   0.67519   0.05681
   0.13687   0.21725   9.86567   0.69452   0.49414   0.39223   0.59998   0.68349   0.05895
   0.13795   0.21948   9.92224   0.70242   0.50316   0.40223   0.60838   0.69134   0.06097
   0.13895   0.22157   9.96437   0.70951   0.51131   0.41131   0.61595   0.69839   0.06304
   0.13994   0.22365  10.00656   0.71662   0.51949   0.42041   0.62355   0.70546   0.06511
   0.07786   0.10552   0.77125   0.21420   0.00000   0.00000   0.10175   0.21082   0.01228
   0.08107   0.11078   1.17170   0.22509   0.00000   0.00000   0.11335   0.22125   0.01269
   0.08558   0.11828   1.76123   0.24232   0.00330   0.00000   0.13159   0.23782   0.01335
   0.08869   0.12352   2.16730   0.25539   0.01475   0.00000   0.14537   0.25044   0.01387
   0.09183   0.12887   2.57835   0.26952   0.03179   0.00000   0.16021   0.26410   0.01445
   0.09445   0.13338   2.92943   0.28193   0.04582   0.00000   0.17323   0.27613   0.01498
   0.09690   0.13762   3.25955   0.29391   0.05950   0.00000   0.18579   0.28775   0.01552
   0.09941   0.14203   3.60225   0.30686   0.07416   0.00000   0.19933   0.30032   0.01614
   0.10154   0.14580   3.89256   0.31815   0.08692   0.00000   0.21114   0.31130   0.01671
   0.10355   0.14937   4.16645   0.32902   0.09918   0.00000   0.22249   0.32187   0.01727
   0.10511   0.15215   4.37774   0.33769   0.10895   0.00000   0.23154   0.33031   0.01774
   0.10832   0.15796   4.80060   0.35610   0.12964   0.00627   0.25076   0.34825   0.01880
   0.11098   0.16281   5.12349   0.37183   0.14729   0.02339   0.26718   0.36359   0.01978
   0.11385   0.16811   5.45790   0.38921   0.16677   0.04610   0.28531   0.38055   0.02094
   0.11673   0.17349   5.78635   0.40696   0.18666   0.06821   0.30383   0.39787   0.02224
   0.11926   0.17826   6.06496   0.42270   0.20432   0.08797   0.32027   0.41325   0.02348
   0.12173   0.18296   6.32811   0.43823   0.22176   0.10743   0.33651   0.42843   0.02480
   0.12372   0.18679   6.53262   0.45083   0.23593   0.12324   0.34970   0.44075   0.02596
   0.12606   0.19134   6.76210   0.46573   0.25270   0.14194   0.36530   0.45532   0.02744
   0.12807   0.19527   6.95077   0.47855   0.26716   0.15806   0.37874   0.46787   0.02881
   0.12986   0.19882   7.11433   0.49004   0.28013   0.17253   0.39080   0.47912   0.03010
   0.13207   0.20322   7.30141   0.50413   0.29610   0.19033   0.40562   0.49292   0.03185
   0.13408   0.20728   7.46151   0.51694   0.31064   0.20656   0.41911   0.50547   0.03357
   0.13591   0.21100   7.60003   0.52857   0.32389   0.22135   0.43139   0.51688   0.03524
   0.13769   0.21464   7.72547   0.53980   0.33673   0.23569   0.44327   0.52790   0.03698
   0.13938   0.21814   7.83440   0.55037   0.34886   0.24925   0.45448   0.53828   0.03877
   0.14094   0.22139   7.93087   0.56012   0.36007   0.26179   0.46482   0.54785   0.04049
   0.14236   0.22439   8.00903   0.56889   0.37022   0.27317   0.47417   0.55648   0.04221
   0.14377   0.22736   8.08240   0.57749   0.38019   0.28435   0.48335   0.56493   0.04396
   0.14510   0.23023   8.14484   0.58560   0.38965   0.29498   0.49203   0.57291   0.04576
   0.14635   0.23292   8.19885   0.59308   0.39841   0.30482   0.50006   0.58028   0.04751
   0.14750   0.23541   8.24253   0.59988   0.40641   0.31384   0.50738   0.58698   0.04923
   0.14864   0.23790   8.28332   0.60657   0.41431   0.32275   0.51460   0.59358   0.05098
   0.14973   0.24031   8.31513   0.61284   0.42177   0.33119   0.52140   0.59977   0.05280
   0.15076   0.24258   8.34520   0.61877   0.42883   0.33917   0.52783   0.60563   0.05452
   0.15169   0.24470   8.36416   0.62401   0.43515   0.34634   0.53356   0.61081   0.05627
   0.15264   0.24681   8.38313   0.62926   0.44148   0.35354   0.53930   0.61601   0.05802
   0.09754   0.13087   0.90999   0.20471   0.00000   0.00000   0.09648   0.19942   0.01156
   0.10109   0.13711   1.26613   0.21445   0.00000   0.00000   0.10690   0.20857   0.01193
   0.10604   0.14595   1.77769   0.22952   0.00291   0.00000   0.12295   0.22283   0.01251
   0.10942   0.15208   2.12214   0.24077   0.01295   0.00000   0.13489   0.23352   0.01297
   0.11280   0.15830   2.46414   0.25274   0.02779   0.00000   0.14758   0.24493   0.01348
   0.11562   0.16352   2.75175   0.26314   0.03985   0.00000   0.15858   0.25486   0.01395
   0.11823   0.16840   3.01869   0.27308   0.05151   0.00000   0.16909   0.26437   0.01442
   0.12089   0.17345   3.29085   0.28368   0.06387   0.00000   0.18029   0.27452   0.01495
   0.12313   0.17773   3.51838   0.29283   0.07453   0.00000   0.18996   0.28330   0.01544
   0.12524   0.18179   3.73111   0.30159   0.08472   0.00000   0.19921   0.29171   0.01592
   0.12686   0.18494   3.89279   0.30850   0.09275   0.00000   0.20651   0.29835   0.01633
   0.13020   0.19148   4.21148   0.32307   0.10966   0.00515   0.22189   0.31236   0.01722
   0.13293   0.19690   4.44811   0.33535   0.12391   0.01916   0.23488   0.32419   0.01805
   0.13585   0.20278   4.68758   0.34876   0.13949   0.03762   0.24907   0.33712   0.01903
   0.13877   0.20872   4.91782   0.36228   0.15523   0.05539   0.26339   0.35015   0.02011
